cycle,sec,last,dt,sdt
000154,2.30991,2.301484,0.008426,0.008333
000155,2.318332,2.30991,0.008422,0.008333
000156,2.32675,2.318332,0.008418,0.008333
000157,2.335176,2.32675,0.008425,0.008333
000158,2.343598,2.335176,0.008422,0.008333
000159,2.352018,2.343598,0.00842,0.008333
000160,2.360439,2.352018,0.008421,0.008333
000161,2.368855,2.360439,0.008417,0.008333
000162,2.377281,2.368855,0.008425,0.008333
000163,2.385707,2.377281,0.008427,0.008333
000164,2.394135,2.385707,0.008427,0.008333
000165,2.402562,2.394135,0.008428,0.008333
000166,2.410982,2.402562,0.00842,0.008333
000167,2.419436,2.410982,0.008453,0.008333
000168,2.427853,2.419436,0.008417,0.008333
000169,2.436274,2.427853,0.008421,0.008333
000170,2.444695,2.436274,0.008421,0.008333
000171,2.453115,2.444695,0.00842,0.008333
000172,2.461535,2.453115,0.00842,0.008333
000173,2.469967,2.461535,0.008432,0.008333
000174,2.478392,2.469967,0.008425,0.008333
000175,2.486825,2.478392,0.008432,0.008333
000176,2.495262,2.486825,0.008437,0.008333
000177,2.503682,2.495262,0.00842,0.008333
000178,2.512104,2.503682,0.008423,0.008333
000179,2.520525,2.512104,0.008421,0.008333
000180,2.528944,2.520525,0.008419,0.008333
000181,2.53738,2.528944,0.008436,0.008333
000182,2.5458,2.53738,0.00842,0.008333
000183,2.554218,2.5458,0.008418,0.008333
000184,2.562639,2.554218,0.008421,0.008333
000185,2.571094,2.562639,0.008456,0.008333
000186,2.579509,2.571094,0.008415,0.008333
000187,2.58794,2.579509,0.00843,0.008333
000188,2.596372,2.58794,0.008433,0.008333
000189,2.604789,2.596372,0.008417,0.008333
000190,2.613205,2.604789,0.008416,0.008333
000191,2.621625,2.613205,0.00842,0.008333
000192,2.630044,2.621625,0.008418,0.008333
000193,2.638466,2.630044,0.008423,0.008333
000194,2.646891,2.638466,0.008424,0.008333
000195,2.655311,2.646891,0.00842,0.008333
000196,2.663726,2.655311,0.008415,0.008333
000197,2.67214,2.663726,0.008414,0.008333
000198,2.680567,2.67214,0.008427,0.008333
000199,2.688999,2.680567,0.008432,0.008333
000200,2.69743,2.688999,0.008431,0.008333
000201,2.705853,2.69743,0.008423,0.008333
000202,2.714272,2.705853,0.008419,0.008333
000203,2.722691,2.714272,0.008418,0.008333
000204,2.731105,2.722691,0.008415,0.008333
000205,2.739534,2.731105,0.008429,0.008333
000206,2.747956,2.739534,0.008422,0.008333
000207,2.756373,2.747956,0.008417,0.008333
000208,2.764792,2.756373,0.008419,0.008333
000209,2.77321,2.764792,0.008418,0.008333
000210,2.781628,2.77321,0.008418,0.008333
000211,2.790054,2.781628,0.008427,0.008333
000212,2.798488,2.790054,0.008433,0.008333
000213,2.806908,2.798488,0.00842,0.008333
000214,2.815327,2.806908,0.008419,0.008333
000215,2.823743,2.815327,0.008415,0.008333
000216,2.83216,2.823743,0.008418,0.008333
000217,2.840585,2.83216,0.008425,0.008333
000218,2.849002,2.840585,0.008417,0.008333
000219,2.857426,2.849002,0.008423,0.008333
000220,2.865845,2.857426,0.008419,0.008333
000221,2.874258,2.865845,0.008413,0.008333
000222,2.882682,2.874258,0.008424,0.008333
000223,2.891115,2.882682,0.008433,0.008333
000224,2.89955,2.891115,0.008435,0.008333
000225,2.907974,2.89955,0.008425,0.008333
000226,2.916394,2.907974,0.00842,0.008333
000227,2.924814,2.916394,0.00842,0.008333
000228,2.933251,2.924814,0.008437,0.008333
000229,2.94168,2.933251,0.008429,0.008333
000230,2.950102,2.94168,0.008422,0.008333
000231,2.958521,2.950102,0.00842,0.008333
000232,2.966942,2.958521,0.008421,0.008333
000233,2.975363,2.966942,0.008421,0.008333
000234,2.983782,2.975363,0.008419,0.008333
000235,2.992207,2.983782,0.008425,0.008333
000236,3.000637,2.992207,0.00843,0.008333
000237,3.009059,3.000637,0.008422,0.008333
000238,3.017479,3.009059,0.00842,0.008333
000239,3.025905,3.017479,0.008426,0.008333
000240,3.034321,3.025905,0.008416,0.008333
000241,3.042774,3.034321,0.008453,0.008333
000242,3.0512,3.042774,0.008426,0.008333
000243,3.059618,3.0512,0.008418,0.008333
000244,3.068043,3.059618,0.008425,0.008333
000245,3.076468,3.068043,0.008425,0.008333
000246,3.084921,3.076468,0.008454,0.008333
000247,3.093343,3.084921,0.008422,0.008333
000248,3.101786,3.093343,0.008442,0.008333
000249,3.110209,3.101786,0.008423,0.008333
000250,3.118625,3.110209,0.008416,0.008333
000251,3.127045,3.118625,0.00842,0.008333
000252,3.135468,3.127045,0.008423,0.008333
000253,3.143891,3.135468,0.008424,0.008333
000254,3.152314,3.143891,0.008423,0.008333
000255,3.160734,3.152314,0.00842,0.008333
000256,3.169153,3.160734,0.008419,0.008333
000257,3.17758,3.169153,0.008427,0.008333
000258,3.186001,3.17758,0.008421,0.008333
000259,3.194424,3.186001,0.008423,0.008333
000260,3.20286,3.194424,0.008436,0.008333
000261,3.211282,3.20286,0.008421,0.008333
000262,3.2197,3.211282,0.008418,0.008333
000263,3.228121,3.2197,0.008421,0.008333
000264,3.236577,3.228121,0.008456,0.008333
000265,3.245009,3.236577,0.008432,0.008333
000266,3.253435,3.245009,0.008426,0.008333
000267,3.261855,3.253435,0.00842,0.008333
000268,3.270268,3.261855,0.008414,0.008333
000269,3.278688,3.270268,0.00842,0.008333
000270,3.287117,3.278688,0.008429,0.008333
000271,3.295544,3.287117,0.008426,0.008333
000272,3.303976,3.295544,0.008432,0.008333
000273,3.312398,3.303976,0.008422,0.008333
000274,3.32082,3.312398,0.008422,0.008333
000275,3.329243,3.32082,0.008423,0.008333
000276,3.337664,3.329243,0.008421,0.008333
000277,3.34609,3.337664,0.008425,0.008333
000278,3.354548,3.34609,0.008458,0.008333
000279,3.36297,3.354548,0.008422,0.008333
000280,3.371392,3.36297,0.008422,0.008333
000281,3.379813,3.371392,0.008421,0.008333
000282,3.38827,3.379813,0.008458,0.008333
000283,3.396694,3.38827,0.008424,0.008333
000284,3.405121,3.396694,0.008426,0.008333
000285,3.413541,3.405121,0.00842,0.008333
000286,3.421964,3.413541,0.008423,0.008333
000287,3.430384,3.421964,0.00842,0.008333
000288,3.438805,3.430384,0.008421,0.008333
000289,3.447231,3.438805,0.008426,0.008333
000290,3.455654,3.447231,0.008423,0.008333
000291,3.464073,3.455654,0.00842,0.008333
000292,3.472497,3.464073,0.008424,0.008333
000293,3.480913,3.472497,0.008416,0.008333
000294,3.489336,3.480913,0.008423,0.008333
000295,3.497764,3.489336,0.008429,0.008333
000296,3.506191,3.497764,0.008427,0.008333
000297,3.514613,3.506191,0.008422,0.008333
000298,3.523033,3.514613,0.008421,0.008333
000299,3.531454,3.523033,0.00842,0.008333
000300,3.539897,3.531454,0.008444,0.008333
000301,3.548366,3.539897,0.008469,0.008333
000302,3.556831,3.548366,0.008465,0.008333
000303,3.565289,3.556831,0.008459,0.008333
000304,3.573787,3.565289,0.008497,0.008333
000305,3.582292,3.573787,0.008505,0.008333
000306,3.590793,3.582292,0.008501,0.008333
000307,3.599262,3.590793,0.008468,0.008333
000308,3.607695,3.599262,0.008433,0.008333
000309,3.616119,3.607695,0.008424,0.008333
000310,3.624619,3.616119,0.0085,0.008333
000311,3.633038,3.624619,0.00842,0.008333
000312,3.641454,3.633038,0.008416,0.008333
000313,3.649882,3.641454,0.008428,0.008333
000314,3.658303,3.649882,0.008421,0.008333
000315,3.666722,3.658303,0.008419,0.008333
000316,3.675138,3.666722,0.008416,0.008333
000317,3.683555,3.675138,0.008417,0.008333
000318,3.691971,3.683555,0.008415,0.008333
000319,3.700403,3.691971,0.008432,0.008333
000320,3.708833,3.700403,0.00843,0.008333
000321,3.717266,3.708833,0.008433,0.008333
000322,3.725693,3.717266,0.008427,0.008333
000323,3.734117,3.725693,0.008425,0.008333
000324,3.742555,3.734117,0.008437,0.008333
000325,3.750992,3.742555,0.008437,0.008333
000326,3.759424,3.750992,0.008432,0.008333
000327,3.76785,3.759424,0.008427,0.008333
000328,3.776278,3.76785,0.008428,0.008333
000329,3.784703,3.776278,0.008425,0.008333
000330,3.793129,3.784703,0.008426,0.008333
000331,3.801571,3.793129,0.008442,0.008333
000332,3.810018,3.801571,0.008446,0.008333
000333,3.818449,3.810018,0.008431,0.008333
000334,3.826874,3.818449,0.008426,0.008333
000335,3.835299,3.826874,0.008425,0.008333
000336,3.843725,3.835299,0.008426,0.008333
000337,3.85216,3.843725,0.008435,0.008333
000338,3.860589,3.85216,0.008429,0.008333
000339,3.869014,3.860589,0.008425,0.008333
000340,3.877439,3.869014,0.008425,0.008333
000341,3.885867,3.877439,0.008428,0.008333
000342,3.894298,3.885867,0.00843,0.008333
000343,3.902737,3.894298,0.008439,0.008333
000344,3.911175,3.902737,0.008438,0.008333
000345,3.919602,3.911175,0.008427,0.008333
000346,3.928028,3.919602,0.008426,0.008333
000347,3.936453,3.928028,0.008425,0.008333
000348,3.944877,3.936453,0.008424,0.008333
000349,3.95331,3.944877,0.008433,0.008333
000350,3.961738,3.95331,0.008428,0.008333
000351,3.970166,3.961738,0.008428,0.008333
000352,3.978595,3.970166,0.00843,0.008333
000353,3.987021,3.978595,0.008426,0.008333
000354,3.995449,3.987021,0.008428,0.008333
000355,4.003882,3.995449,0.008434,0.008333
000356,4.012321,4.003882,0.008438,0.008333
000357,4.020749,4.012321,0.008429,0.008333
000358,4.029196,4.020749,0.008446,0.008333
000359,4.037626,4.029196,0.00843,0.008333
000360,4.046053,4.037626,0.008427,0.008333
000361,4.054547,4.046053,0.008494,0.008333
000362,4.062981,4.054547,0.008434,0.008333
000363,4.071409,4.062981,0.008428,0.008333
000364,4.079836,4.071409,0.008428,0.008333
000365,4.088262,4.079836,0.008425,0.008333
000366,4.096697,4.088262,0.008435,0.008333
000367,4.105132,4.096697,0.008435,0.008333
000368,4.113572,4.105132,0.00844,0.008333
000369,4.121999,4.113572,0.008427,0.008333
000370,4.130425,4.121999,0.008426,0.008333
000371,4.138847,4.130425,0.008422,0.008333
000372,4.147276,4.138847,0.008428,0.008333
000373,4.155707,4.147276,0.008431,0.008333
000374,4.164134,4.155707,0.008427,0.008333
000375,4.172564,4.164134,0.00843,0.008333
000376,4.181026,4.172564,0.008462,0.008333
000377,4.189451,4.181026,0.008426,0.008333
000378,4.197878,4.189451,0.008426,0.008333
000379,4.206311,4.197878,0.008433,0.008333
000380,4.214738,4.206311,0.008427,0.008333
000381,4.223164,4.214738,0.008426,0.008333
000382,4.231594,4.223164,0.00843,0.008333
000383,4.240021,4.231594,0.008427,0.008333
000384,4.248446,4.240021,0.008426,0.008333
000385,4.256882,4.248446,0.008435,0.008333
000386,4.265312,4.256882,0.00843,0.008333
000387,4.273736,4.265312,0.008424,0.008333
000388,4.28216,4.273736,0.008424,0.008333
000389,4.290585,4.28216,0.008425,0.008333
000390,4.299018,4.290585,0.008434,0.008333
000391,4.307456,4.299018,0.008438,0.008333
000392,4.315886,4.307456,0.00843,0.008333
000393,4.324313,4.315886,0.008427,0.008333
000394,4.332745,4.324313,0.008432,0.008333
000395,4.341172,4.332745,0.008426,0.008333
000396,4.349607,4.341172,0.008435,0.008333
000397,4.358043,4.349607,0.008436,0.008333
000398,4.366477,4.358043,0.008434,0.008333
000399,4.374913,4.366477,0.008435,0.008333
000400,4.38334,4.374913,0.008427,0.008333
000401,4.391767,4.38334,0.008427,0.008333
000402,4.400195,4.391767,0.008428,0.008333
000403,4.408632,4.400195,0.008437,0.008333
000404,4.417062,4.408632,0.00843,0.008333
000405,4.425489,4.417062,0.008426,0.008333
000406,4.433913,4.425489,0.008425,0.008333
000407,4.442339,4.433913,0.008426,0.008333
000408,4.450763,4.442339,0.008423,0.008333
000409,4.459195,4.450763,0.008432,0.008333
000410,4.467622,4.459195,0.008427,0.008333
000411,4.476046,4.467622,0.008424,0.008333
000412,4.484519,4.476046,0.008473,0.008333
000413,4.492949,4.484519,0.00843,0.008333
000414,4.501375,4.492949,0.008426,0.008333
000415,4.509809,4.501375,0.008434,0.008333
000416,4.518247,4.509809,0.008439,0.008333
000417,4.526672,4.518247,0.008425,0.008333
000418,4.535096,4.526672,0.008425,0.008333
000419,4.543537,4.535096,0.00844,0.008333
000420,4.551964,4.543537,0.008427,0.008333
000421,4.560413,4.551964,0.008449,0.008333
000422,4.568843,4.560413,0.00843,0.008333
000423,4.577271,4.568843,0.008428,0.008333
000424,4.585698,4.577271,0.008427,0.008333
000425,4.594128,4.585698,0.00843,0.008333
000426,4.602554,4.594128,0.008425,0.008333
000427,4.610986,4.602554,0.008432,0.008333
000428,4.619423,4.610986,0.008437,0.008333
000429,4.627848,4.619423,0.008426,0.008333
000430,4.636273,4.627848,0.008424,0.008333
000431,4.644698,4.636273,0.008425,0.008333
000432,4.653124,4.644698,0.008427,0.008333
000433,4.661557,4.653124,0.008433,0.008333
000434,4.669984,4.661557,0.008427,0.008333
000435,4.678409,4.669984,0.008425,0.008333
000436,4.686831,4.678409,0.008422,0.008333
000437,4.695255,4.686831,0.008424,0.008333
000438,4.703682,4.695255,0.008427,0.008333
000439,4.712117,4.703682,0.008435,0.008333
000440,4.720553,4.712117,0.008436,0.008333
000441,4.728982,4.720553,0.008429,0.008333
000442,4.737409,4.728982,0.008427,0.008333
000443,4.745834,4.737409,0.008425,0.008333
000444,4.754259,4.745834,0.008425,0.008333
000445,4.762693,4.754259,0.008434,0.008333
000446,4.77112,4.762693,0.008427,0.008333
000447,4.779546,4.77112,0.008426,0.008333
000448,4.78797,4.779546,0.008424,0.008333
000449,4.796394,4.78797,0.008423,0.008333
000450,4.804819,4.796394,0.008425,0.008333
000451,4.813265,4.804819,0.008446,0.008333
000452,4.821709,4.813265,0.008444,0.008333
000453,4.830136,4.821709,0.008427,0.008333
000454,4.838562,4.830136,0.008426,0.008333
000455,4.846983,4.838562,0.008421,0.008333
000456,4.855412,4.846983,0.008429,0.008333
000457,4.863847,4.855412,0.008435,0.008333
000458,4.872278,4.863847,0.008431,0.008333
000459,4.880744,4.872278,0.008466,0.008333
000460,4.88917,4.880744,0.008426,0.008333
000461,4.897605,4.88917,0.008435,0.008333
000462,4.906031,4.897605,0.008426,0.008333
000463,4.914504,4.906031,0.008473,0.008333
000464,4.922944,4.914504,0.00844,0.008333
000465,4.931369,4.922944,0.008425,0.008333
000466,4.939797,4.931369,0.008428,0.008333
000467,4.948222,4.939797,0.008425,0.008333
000468,4.956648,4.948222,0.008425,0.008333
000469,4.965079,4.956648,0.008431,0.008333
000470,4.973507,4.965079,0.008428,0.008333
000471,4.981941,4.973507,0.008434,0.008333
000472,4.990366,4.981941,0.008425,0.008333
000473,4.998791,4.990366,0.008424,0.008333
000474,5.007219,4.998791,0.008429,0.008333
000475,5.015655,5.007219,0.008436,0.008333
000476,5.024095,5.015655,0.00844,0.008333
000477,5.032542,5.024095,0.008447,0.008333
000478,5.040971,5.032542,0.00843,0.008333
000479,5.0494,5.040971,0.008428,0.008333
000480,5.057826,5.0494,0.008426,0.008333
000481,5.066288,5.057826,0.008463,0.008333
000482,5.074727,5.066288,0.008439,0.008333
000483,5.083166,5.074727,0.008439,0.008333
000484,5.091599,5.083166,0.008433,0.008333
000485,5.100029,5.091599,0.00843,0.008333
000486,5.108457,5.100029,0.008427,0.008333
000487,5.116893,5.108457,0.008436,0.008333
000488,5.125325,5.116893,0.008432,0.008333
000489,5.133757,5.125325,0.008431,0.008333
000490,5.142183,5.133757,0.008426,0.008333
000491,5.150609,5.142183,0.008426,0.008333
000492,5.159038,5.150609,0.008429,0.008333
000493,5.167471,5.159038,0.008434,0.008333
000494,5.175899,5.167471,0.008428,0.008333
000495,5.184327,5.175899,0.008428,0.008333
000496,5.192754,5.184327,0.008427,0.008333
000497,5.20118,5.192754,0.008426,0.008333
000498,5.209607,5.20118,0.008427,0.008333
000499,5.218042,5.209607,0.008435,0.008333
000500,5.226475,5.218042,0.008433,0.008333
000501,5.234902,5.226475,0.008426,0.008333
000502,5.243328,5.234902,0.008426,0.008333
000503,5.251754,5.243328,0.008426,0.008333
000504,5.260187,5.251754,0.008433,0.008333
000505,5.268622,5.260187,0.008435,0.008333
000506,5.277091,5.268622,0.008469,0.008333
000507,5.285518,5.277091,0.008427,0.008333
000508,5.293944,5.285518,0.008426,0.008333
000509,5.302371,5.293944,0.008427,0.008333
000510,5.310797,5.302371,0.008426,0.008333
000511,5.319236,5.310797,0.00844,0.008333
000512,5.327669,5.319236,0.008432,0.008333
000513,5.336097,5.327669,0.008428,0.008333
000514,5.34456,5.336097,0.008464,0.008333
000515,5.352989,5.34456,0.008429,0.008333
000516,5.361417,5.352989,0.008428,0.008333
000517,5.369849,5.361417,0.008432,0.008333
000518,5.37828,5.369849,0.00843,0.008333
000519,5.386706,5.37828,0.008426,0.008333
000520,5.395132,5.386706,0.008426,0.008333
000521,5.403558,5.395132,0.008425,0.008333
000522,5.411983,5.403558,0.008426,0.008333
000523,5.420418,5.411983,0.008434,0.008333
000524,5.428849,5.420418,0.008431,0.008333
000525,5.437274,5.428849,0.008426,0.008333
000526,5.445701,5.437274,0.008426,0.008333
000527,5.454125,5.445701,0.008424,0.008333
000528,5.462552,5.454125,0.008427,0.008333
000529,5.470987,5.462552,0.008435,0.008333
000530,5.479417,5.470987,0.008429,0.008333
000531,5.487843,5.479417,0.008426,0.008333
000532,5.496271,5.487843,0.008428,0.008333
000533,5.504704,5.496271,0.008433,0.008333
000534,5.513132,5.504704,0.008428,0.008333
000535,5.521568,5.513132,0.008436,0.008333
000536,5.530004,5.521568,0.008435,0.008333
000537,5.538433,5.530004,0.00843,0.008333
000538,5.546873,5.538433,0.00844,0.008333
000539,5.555306,5.546873,0.008433,0.008333
000540,5.563734,5.555306,0.008428,0.008333
000541,5.57218,5.563734,0.008446,0.008333
000542,5.580616,5.57218,0.008436,0.008333
000543,5.589044,5.580616,0.008428,0.008333
000544,5.597472,5.589044,0.008428,0.008333
000545,5.6059,5.597472,0.008428,0.008333
000546,5.614326,5.6059,0.008426,0.008333
000547,5.622757,5.614326,0.008432,0.008333
000548,5.631189,5.622757,0.008432,0.008333
000549,5.639617,5.631189,0.008428,0.008333
000550,5.648044,5.639617,0.008427,0.008333
000551,5.656471,5.648044,0.008427,0.008333
000552,5.664896,5.656471,0.008426,0.008333
000553,5.673332,5.664896,0.008435,0.008333
000554,5.681761,5.673332,0.00843,0.008333
000555,5.6902,5.681761,0.008438,0.008333
000556,5.698632,5.6902,0.008433,0.008333
000557,5.707059,5.698632,0.008426,0.008333
000558,5.715487,5.707059,0.008428,0.008333
000559,5.723922,5.715487,0.008436,0.008333
000560,5.732356,5.723922,0.008434,0.008333
000561,5.74078,5.732356,0.008424,0.008333
000562,5.749208,5.74078,0.008428,0.008333
000563,5.757635,5.749208,0.008427,0.008333
000564,5.76606,5.757635,0.008425,0.008333
000565,5.774544,5.76606,0.008484,0.008333
000566,5.782979,5.774544,0.008434,0.008333
000567,5.791407,5.782979,0.008428,0.008333
000568,5.799833,5.791407,0.008426,0.008333
000569,5.808261,5.799833,0.008429,0.008333
000570,5.816689,5.808261,0.008427,0.008333
000571,5.825184,5.816689,0.008496,0.008333
000572,5.83362,5.825184,0.008435,0.008333
000573,5.842048,5.83362,0.008428,0.008333
000574,5.850476,5.842048,0.008428,0.008333
000575,5.858905,5.850476,0.008429,0.008333
000576,5.867342,5.858905,0.008438,0.008333
000577,5.875779,5.867342,0.008437,0.008333
000578,5.88421,5.875779,0.008431,0.008333
000579,5.89264,5.88421,0.00843,0.008333
000580,5.901066,5.89264,0.008426,0.008333
000581,5.909493,5.901066,0.008427,0.008333
000582,5.917919,5.909493,0.008426,0.008333
000583,5.926378,5.917919,0.00846,0.008333
000584,5.934816,5.926378,0.008437,0.008333
000585,5.943246,5.934816,0.008431,0.008333
000586,5.951673,5.943246,0.008426,0.008333
000587,5.9601,5.951673,0.008427,0.008333
000588,5.968529,5.9601,0.008429,0.008333
000589,5.976966,5.968529,0.008438,0.008333
000590,5.985397,5.976966,0.008431,0.008333
000591,5.993825,5.985397,0.008428,0.008333
000592,6.002252,5.993825,0.008427,0.008333
000593,6.010681,6.002252,0.008429,0.008333
000594,6.019109,6.010681,0.008428,0.008333
000595,6.027554,6.019109,0.008445,0.008333
000596,6.035997,6.027554,0.008443,0.008333
000597,6.044427,6.035997,0.00843,0.008333
000598,6.052859,6.044427,0.008432,0.008333
000599,6.061292,6.052859,0.008433,0.008333
000600,6.069717,6.061292,0.008425,0.008333
000601,6.07817,6.069717,0.008453,0.008333
000602,6.086602,6.07817,0.008432,0.008333
000603,6.095031,6.086602,0.00843,0.008333
000604,6.103464,6.095031,0.008432,0.008333
000605,6.111894,6.103464,0.00843,0.008333
000606,6.12032,6.111894,0.008426,0.008333
