cycle,sec,last,dt,sdt
000000,1.005986,0.997481,0.008505,0.000171
000001,1.014241,1.005986,0.008255,-0.000078
000002,1.0227,1.014241,0.008459,0.000125
000003,1.03093,1.0227,0.00823,-0.000104
000004,1.039386,1.03093,0.008456,0.000123
000005,1.047614,1.039386,0.008228,-0.000106
000006,1.056068,1.047614,0.008454,0.000121
000007,1.064304,1.056068,0.008236,-0.000097
000008,1.072757,1.064304,0.008454,0.00012
000009,1.080986,1.072757,0.008229,-0.000104
000010,1.08945,1.080986,0.008464,0.000131
000011,1.097631,1.08945,0.008181,-0.000152
000012,1.106089,1.097631,0.008458,0.000124
000013,1.114271,1.106089,0.008183,-0.000151
000014,1.122728,1.114271,0.008457,0.000124
000015,1.130904,1.122728,0.008176,-0.000158
000016,1.139364,1.130904,0.00846,0.000127
000017,1.14754,1.139364,0.008176,-0.000157
000018,1.156007,1.14754,0.008466,0.000133
000019,1.164187,1.156007,0.00818,-0.000153
000020,1.172648,1.164187,0.008461,0.000128
000021,1.180825,1.172648,0.008177,-0.000157
000022,1.189282,1.180825,0.008458,0.000125
000023,1.197483,1.189282,0.008201,-0.000133
000024,1.205937,1.197483,0.008454,0.000121
000025,1.214145,1.205937,0.008209,-0.000125
000026,1.222593,1.214145,0.008447,0.000114
000027,1.230799,1.222593,0.008206,-0.000127
000028,1.239248,1.230799,0.008449,0.000115
000029,1.24745,1.239248,0.008203,-0.000131
000030,1.255899,1.24745,0.008449,0.000115
000031,1.264116,1.255899,0.008217,-0.000116
000032,1.272556,1.264116,0.00844,0.000106
000033,1.280774,1.272556,0.008218,-0.000115
000034,1.289222,1.280774,0.008448,0.000115
000035,1.297444,1.289222,0.008223,-0.000111
000036,1.305877,1.297444,0.008433,0.0001
000037,1.31411,1.305877,0.008233,-0.000101
000038,1.322531,1.31411,0.008422,0.000088
000039,1.330763,1.322531,0.008232,-0.000101
000040,1.339189,1.330763,0.008425,0.000092
000041,1.347411,1.339189,0.008222,-0.000111
000042,1.355837,1.347411,0.008426,0.000093
000043,1.364071,1.355837,0.008234,-0.000099
000044,1.372521,1.364071,0.008451,0.000117
000045,1.380723,1.372521,0.008202,-0.000131
000046,1.389175,1.380723,0.008452,0.000119
000047,1.397381,1.389175,0.008206,-0.000127
000048,1.405826,1.397381,0.008445,0.000111
000049,1.414046,1.405826,0.00822,-0.000113
000050,1.422485,1.414046,0.008439,0.000105
000051,1.430699,1.422485,0.008214,-0.000119
000052,1.43914,1.430699,0.008441,0.000108
000053,1.447351,1.43914,0.008211,-0.000122
000054,1.455788,1.447351,0.008437,0.000104
000055,1.464016,1.455788,0.008228,-0.000105
000056,1.472446,1.464016,0.00843,0.000096
000057,1.480666,1.472446,0.00822,-0.000113
000058,1.489093,1.480666,0.008427,0.000094
000059,1.497328,1.489093,0.008235,-0.000098
000060,1.505746,1.497328,0.008418,0.000085
000061,1.513994,1.505746,0.008248,-0.000086
000062,1.522403,1.513994,0.00841,0.000076
000063,1.530648,1.522403,0.008245,-0.000088
000064,1.539051,1.530648,0.008403,0.000069
000065,1.547296,1.539051,0.008245,-0.000089
000066,1.555702,1.547296,0.008407,0.000073
000067,1.563954,1.555702,0.008251,-0.000082
000068,1.572353,1.563954,0.008399,0.000066
000069,1.580609,1.572353,0.008255,-0.000078
000070,1.589005,1.580609,0.008397,0.000063
000071,1.597261,1.589005,0.008256,-0.000077
000072,1.605654,1.597261,0.008393,0.000059
000073,1.613918,1.605654,0.008264,-0.00007
000074,1.622308,1.613918,0.00839,0.000057
000075,1.630564,1.622308,0.008256,-0.000077
000076,1.638968,1.630564,0.008404,0.000071
000077,1.647226,1.638968,0.008257,-0.000076
000078,1.655626,1.647226,0.0084,0.000067
000079,1.663882,1.655626,0.008257,-0.000077
000080,1.672283,1.663882,0.008401,0.000067
000081,1.68054,1.672283,0.008256,-0.000077
000082,1.688931,1.68054,0.008391,0.000058
000083,1.697188,1.688931,0.008257,-0.000076
000084,1.705585,1.697188,0.008398,0.000064
000085,1.713846,1.705585,0.008261,-0.000072
000086,1.722237,1.713846,0.00839,0.000057
000087,1.730502,1.722237,0.008265,-0.000068
000088,1.738888,1.730502,0.008386,0.000052
000089,1.747151,1.738888,0.008264,-0.00007
000090,1.755541,1.747151,0.00839,0.000057
000091,1.763812,1.755541,0.00827,-0.000063
000092,1.772195,1.763812,0.008383,0.00005
000093,1.780465,1.772195,0.00827,-0.000063
000094,1.788852,1.780465,0.008387,0.000054
000095,1.797117,1.788852,0.008265,-0.000068
000096,1.805504,1.797117,0.008386,0.000053
000097,1.813778,1.805504,0.008274,-0.000059
000098,1.82216,1.813778,0.008382,0.000048
000099,1.830429,1.82216,0.00827,-0.000064
000100,1.838813,1.830429,0.008384,0.00005
000101,1.847119,1.838813,0.008307,-0.000027
000102,1.855477,1.847119,0.008358,0.000025
000103,1.86378,1.855477,0.008303,-0.00003
000104,1.872133,1.86378,0.008352,0.000019
000105,1.880442,1.872133,0.008309,-0.000024
000106,1.888782,1.880442,0.00834,0.000007
000107,1.89709,1.888782,0.008308,-0.000026
000108,1.905438,1.89709,0.008349,0.000015
000109,1.913752,1.905438,0.008313,-0.00002
000110,1.922096,1.913752,0.008344,0.00001
000111,1.930407,1.922096,0.008312,-0.000022
000112,1.938745,1.930407,0.008338,0.000004
000113,1.947058,1.938745,0.008314,-0.00002
000114,1.955403,1.947058,0.008345,0.000012
000115,1.96372,1.955403,0.008317,-0.000017
000116,1.972054,1.96372,0.008334,0.000001
000117,1.980374,1.972054,0.00832,-0.000014
000118,1.988706,1.980374,0.008332,-0.000001
000119,1.997026,1.988706,0.008321,-0.000013
000120,2.005365,1.997026,0.008339,0.000006
000121,2.013711,2.005365,0.008346,0.000013
000122,2.022029,2.013711,0.008318,-0.000015
000123,2.030359,2.022029,0.008329,-0.000004
000124,2.038676,2.030359,0.008317,-0.000016
000125,2.047011,2.038676,0.008335,0.000002
000126,2.055332,2.047011,0.008322,-0.000012
000127,2.063673,2.055332,0.008341,0.000008
000128,2.071987,2.063673,0.008314,-0.00002
000129,2.080326,2.071987,0.008339,0.000006
000130,2.088637,2.080326,0.00831,-0.000023
000131,2.096985,2.088637,0.008348,0.000015
000132,2.105291,2.096985,0.008307,-0.000027
000133,2.113657,2.105291,0.008366,0.000032
000134,2.121957,2.113657,0.0083,-0.000033
000135,2.13032,2.121957,0.008363,0.00003
000136,2.13862,2.13032,0.0083,-0.000034
000137,2.146981,2.13862,0.008361,0.000028
000138,2.155278,2.146981,0.008297,-0.000036
000139,2.163651,2.155278,0.008373,0.00004
000140,2.171942,2.163651,0.008291,-0.000043
000141,2.180314,2.171942,0.008372,0.000039
000142,2.188607,2.180314,0.008293,-0.000041
000143,2.196976,2.188607,0.008369,0.000036
000144,2.205267,2.196976,0.008291,-0.000042
000145,2.213648,2.205267,0.008381,0.000047
000146,2.22193,2.213648,0.008282,-0.000051
000147,2.230307,2.22193,0.008378,0.000044
000148,2.238625,2.230307,0.008317,-0.000016
000149,2.246967,2.238625,0.008343,0.000009
000150,2.255284,2.246967,0.008317,-0.000017
000151,2.263635,2.255284,0.008351,0.000018
000152,2.271945,2.263635,0.00831,-0.000023
000153,2.280301,2.271945,0.008356,0.000022
000154,2.288607,2.280301,0.008306,-0.000028
000155,2.29696,2.288607,0.008354,0.00002
000156,2.305268,2.29696,0.008308,-0.000025
000157,2.31363,2.305268,0.008362,0.000028
000158,2.32193,2.31363,0.008301,-0.000033
000159,2.33029,2.32193,0.00836,0.000027
000160,2.338594,2.33029,0.008303,-0.00003
000161,2.346947,2.338594,0.008353,0.00002
000162,2.35525,2.346947,0.008303,-0.00003
000163,2.363617,2.35525,0.008367,0.000034
000164,2.371913,2.363617,0.008296,-0.000038
000165,2.380299,2.371913,0.008386,0.000053
000166,2.388586,2.380299,0.008287,-0.000046
000167,2.39696,2.388586,0.008374,0.000041
000168,2.40525,2.39696,0.00829,-0.000044
000169,2.413633,2.40525,0.008383,0.000049
000170,2.421919,2.413633,0.008286,-0.000047
000171,2.430294,2.421919,0.008375,0.000041
000172,2.43858,2.430294,0.008286,-0.000047
000173,2.446954,2.43858,0.008374,0.000041
000174,2.455241,2.446954,0.008286,-0.000047
000175,2.463654,2.455241,0.008413,0.00008
000176,2.471903,2.463654,0.008248,-0.000085
000177,2.480326,2.471903,0.008424,0.00009
000178,2.488569,2.480326,0.008243,-0.00009
000179,2.496988,2.488569,0.008418,0.000085
000180,2.505232,2.496988,0.008245,-0.000089
000181,2.513664,2.505232,0.008431,0.000098
000182,2.521898,2.513664,0.008234,-0.000099
000183,2.530326,2.521898,0.008428,0.000095
000184,2.538563,2.530326,0.008237,-0.000097
000185,2.546987,2.538563,0.008425,0.000091
000186,2.555223,2.546987,0.008236,-0.000097
000187,2.563654,2.555223,0.008431,0.000098
000188,2.571886,2.563654,0.008231,-0.000102
000189,2.580315,2.571886,0.008429,0.000096
000190,2.588545,2.580315,0.00823,-0.000103
000191,2.596972,2.588545,0.008427,0.000094
000192,2.605207,2.596972,0.008235,-0.000099
000193,2.613642,2.605207,0.008435,0.000102
000194,2.621868,2.613642,0.008225,-0.000108
000195,2.630301,2.621868,0.008433,0.0001
000196,2.638528,2.630301,0.008228,-0.000106
000197,2.646973,2.638528,0.008445,0.000112
000198,2.655199,2.646973,0.008226,-0.000107
000199,2.66365,2.655199,0.008451,0.000117
000200,2.671864,2.66365,0.008214,-0.00012
000201,2.680314,2.671864,0.00845,0.000117
000202,2.688527,2.680314,0.008214,-0.00012
000203,2.696974,2.688527,0.008447,0.000114
000204,2.705189,2.696974,0.008215,-0.000118
000205,2.713645,2.705189,0.008456,0.000122
000206,2.721851,2.713645,0.008206,-0.000127
000207,2.730301,2.721851,0.00845,0.000117
000208,2.738514,2.730301,0.008213,-0.00012
000209,2.746962,2.738514,0.008447,0.000114
000210,2.755172,2.746962,0.00821,-0.000123
000211,2.763628,2.755172,0.008456,0.000122
000212,2.771833,2.763628,0.008205,-0.000128
000213,2.780287,2.771833,0.008454,0.00012
000214,2.788509,2.780287,0.008223,-0.000111
000215,2.796954,2.788509,0.008445,0.000111
000216,2.805174,2.796954,0.00822,-0.000113
000217,2.813625,2.805174,0.008451,0.000118
000218,2.821844,2.813625,0.008218,-0.000115
000219,2.830287,2.821844,0.008444,0.00011
000220,2.838506,2.830287,0.008219,-0.000115
000221,2.846945,2.838506,0.008439,0.000106
000222,2.855194,2.846945,0.008249,-0.000084
000223,2.863613,2.855194,0.008419,0.000085
000224,2.871858,2.863613,0.008245,-0.000088
000225,2.880284,2.871858,0.008426,0.000092
000226,2.888525,2.880284,0.008241,-0.000092
000227,2.896954,2.888525,0.008429,0.000096
000228,2.905187,2.896954,0.008234,-0.0001
000229,2.913625,2.905187,0.008437,0.000104
000230,2.921851,2.913625,0.008226,-0.000107
000231,2.930286,2.921851,0.008435,0.000102
000232,2.938516,2.930286,0.00823,-0.000103
000233,2.946946,2.938516,0.00843,0.000097
000234,2.955178,2.946946,0.008232,-0.000102
000235,2.963618,2.955178,0.00844,0.000107
000236,2.97184,2.963618,0.008222,-0.000111
000237,2.980278,2.97184,0.008437,0.000104
000238,2.988502,2.980278,0.008224,-0.000109
000239,2.996947,2.988502,0.008445,0.000111
000240,3.005167,2.996947,0.00822,-0.000113
000241,3.013637,3.005167,0.00847,0.000136
000242,3.021845,3.013637,0.008209,-0.000125
000243,3.0303,3.021845,0.008455,0.000121
000244,3.038512,3.0303,0.008212,-0.000122
000245,3.046962,3.038512,0.00845,0.000117
000246,3.05518,3.046962,0.008218,-0.000115
000247,3.063634,3.05518,0.008454,0.000121
000248,3.071845,3.063634,0.008211,-0.000122
000249,3.080302,3.071845,0.008457,0.000124
000250,3.088509,3.080302,0.008206,-0.000127
000251,3.096982,3.088509,0.008473,0.00014
000252,3.105185,3.096982,0.008204,-0.00013
000253,3.113652,3.105185,0.008467,0.000134
000254,3.121839,3.113652,0.008187,-0.000147
000255,3.130308,3.121839,0.00847,0.000136
000256,3.138495,3.130308,0.008186,-0.000147
000257,3.146959,3.138495,0.008464,0.000131
000258,3.155144,3.146959,0.008185,-0.000148
000259,3.163615,3.155144,0.008471,0.000137
000260,3.171797,3.163615,0.008183,-0.000151
000261,3.180263,3.171797,0.008466,0.000132
000262,3.188446,3.180263,0.008183,-0.00015
000263,3.196918,3.188446,0.008472,0.000139
000264,3.205099,3.196918,0.008181,-0.000152
000265,3.213586,3.205099,0.008486,0.000153
000266,3.221767,3.213586,0.008182,-0.000152
000267,3.230249,3.221767,0.008482,0.000149
000268,3.23843,3.230249,0.008181,-0.000152
000269,3.24691,3.23843,0.00848,0.000146
000270,3.25509,3.24691,0.00818,-0.000153
000271,3.263582,3.25509,0.008492,0.000158
000272,3.271752,3.263582,0.00817,-0.000163
000273,3.280243,3.271752,0.008491,0.000158
000274,3.288413,3.280243,0.00817,-0.000163
000275,3.296903,3.288413,0.00849,0.000157
000276,3.305093,3.296903,0.00819,-0.000143
000277,3.313594,3.305093,0.008501,0.000168
000278,3.321759,3.313594,0.008164,-0.000169
000279,3.330257,3.321759,0.008498,0.000165
000280,3.338421,3.330257,0.008164,-0.000169
000281,3.346921,3.338421,0.0085,0.000167
000282,3.355082,3.346921,0.008161,-0.000172
000283,3.363595,3.355082,0.008512,0.000179
000284,3.371745,3.363595,0.008151,-0.000183
000285,3.380254,3.371745,0.008509,0.000175
000286,3.388407,3.380254,0.008153,-0.00018
000287,3.396914,3.388407,0.008506,0.000173
000288,3.405088,3.396914,0.008174,-0.000159
000289,3.413603,3.405088,0.008515,0.000182
000290,3.421757,3.413603,0.008154,-0.000179
000291,3.430264,3.421757,0.008506,0.000173
000292,3.43842,3.430264,0.008156,-0.000177
000293,3.446928,3.43842,0.008508,0.000175
000294,3.455083,3.446928,0.008155,-0.000178
000295,3.463596,3.455083,0.008513,0.00018
000296,3.471762,3.463596,0.008165,-0.000168
000297,3.480258,3.471762,0.008497,0.000163
000298,3.488422,3.480258,0.008163,-0.00017
000299,3.496929,3.488422,0.008507,0.000174
000300,3.50509,3.496929,0.008161,-0.000173
000301,3.513621,3.50509,0.008532,0.000198
000302,3.521758,3.513621,0.008137,-0.000197
000303,3.530281,3.521758,0.008523,0.000189
000304,3.538418,3.530281,0.008137,-0.000196
000305,3.54694,3.538418,0.008523,0.000189
000306,3.555079,3.54694,0.008139,-0.000194
000307,3.563609,3.555079,0.00853,0.000196
000308,3.571743,3.563609,0.008134,-0.000199
000309,3.580269,3.571743,0.008526,0.000193
000310,3.588403,3.580269,0.008134,-0.000199
000311,3.596928,3.588403,0.008525,0.000192
000312,3.605064,3.596928,0.008136,-0.000198
000313,3.613702,3.605064,0.008638,0.000305
000314,3.621766,3.613702,0.008064,-0.000269
000315,3.630388,3.621766,0.008622,0.000289
000316,3.638484,3.630388,0.008095,-0.000238
000317,3.647106,3.638484,0.008622,0.000289
000318,3.655183,3.647106,0.008077,-0.000257
000319,3.66379,3.655183,0.008607,0.000274
000320,3.671844,3.66379,0.008055,-0.000279
000321,3.680455,3.671844,0.00861,0.000277
000322,3.6885,3.680455,0.008046,-0.000288
000323,3.69711,3.6885,0.00861,0.000277
000324,3.705159,3.69711,0.008049,-0.000284
000325,3.713784,3.705159,0.008624,0.000291
000326,3.721818,3.713784,0.008034,-0.000299
000327,3.730437,3.721818,0.008619,0.000286
000328,3.738469,3.730437,0.008032,-0.000301
000329,3.747085,3.738469,0.008616,0.000283
000330,3.755121,3.747085,0.008035,-0.000298
000331,3.763744,3.755121,0.008624,0.00029
000332,3.771775,3.763744,0.008031,-0.000303
000333,3.780394,3.771775,0.008619,0.000286
000334,3.788428,3.780394,0.008034,-0.000299
000335,3.797045,3.788428,0.008616,0.000283
000336,3.805078,3.797045,0.008034,-0.0003
000337,3.813714,3.805078,0.008636,0.000302
000338,3.821748,3.813714,0.008034,-0.0003
000339,3.830385,3.821748,0.008638,0.000305
000340,3.838415,3.830385,0.008029,-0.000304
000341,3.847049,3.838415,0.008634,0.000301
000342,3.855079,3.847049,0.00803,-0.000303
000343,3.863724,3.855079,0.008645,0.000311
000344,3.871746,3.863724,0.008023,-0.000311
000345,3.880383,3.871746,0.008637,0.000304
000346,3.888409,3.880383,0.008025,-0.000308
000347,3.897048,3.888409,0.008639,0.000306
000348,3.905081,3.897048,0.008033,-0.0003
000349,3.913736,3.905081,0.008654,0.000321
000350,3.921747,3.913736,0.008012,-0.000322
000351,3.930403,3.921747,0.008655,0.000322
000352,3.93841,3.930403,0.008007,-0.000326
000353,3.947062,3.93841,0.008652,0.000318
000354,3.955069,3.947062,0.008008,-0.000326
000355,3.963727,3.955069,0.008658,0.000325
000356,3.971734,3.963727,0.008007,-0.000327
000357,3.980389,3.971734,0.008655,0.000322
000358,3.988395,3.980389,0.008006,-0.000327
000359,3.99705,3.988395,0.008655,0.000321
000360,4.005099,3.99705,0.008049,-0.000285
000361,4.013746,4.005099,0.008647,0.000314
000362,4.021777,4.013746,0.008031,-0.000303
000363,4.03041,4.021777,0.008633,0.0003
000364,4.03844,4.03041,0.00803,-0.000303
000365,4.047071,4.03844,0.008631,0.000298
000366,4.055101,4.047071,0.00803,-0.000303
000367,4.063776,4.055101,0.008675,0.000342
000368,4.07177,4.063776,0.007994,-0.000339
000369,4.080438,4.07177,0.008667,0.000334
000370,4.088432,4.080438,0.007994,-0.000339
000371,4.097099,4.088432,0.008668,0.000334
000372,4.105093,4.097099,0.007994,-0.00034
000373,4.113795,4.105093,0.008702,0.000368
000374,4.121761,4.113795,0.007966,-0.000368
000375,4.130459,4.121761,0.008698,0.000365
000376,4.138422,4.130459,0.007963,-0.00037
000377,4.147121,4.138422,0.008699,0.000365
000378,4.155083,4.147121,0.007962,-0.000372
000379,4.163795,4.155083,0.008713,0.000379
000380,4.171751,4.163795,0.007956,-0.000377
000381,4.180457,4.171751,0.008705,0.000372
000382,4.188414,4.180457,0.007957,-0.000376
000383,4.197117,4.188414,0.008703,0.000369
000384,4.205076,4.197117,0.007959,-0.000374
000385,4.213799,4.205076,0.008723,0.00039
000386,4.22176,4.213799,0.007961,-0.000372
000387,4.230472,4.22176,0.008712,0.000379
000388,4.238426,4.230472,0.007954,-0.000379
000389,4.247136,4.238426,0.00871,0.000377
000390,4.255089,4.247136,0.007952,-0.000381
000391,4.263806,4.255089,0.008717,0.000383
000392,4.271754,4.263806,0.007948,-0.000385
000393,4.280467,4.271754,0.008713,0.00038
000394,4.288424,4.280467,0.007957,-0.000377
000395,4.29713,4.288424,0.008707,0.000373
000396,4.305085,4.29713,0.007955,-0.000378
000397,4.313812,4.305085,0.008727,0.000394
000398,4.32175,4.313812,0.007937,-0.000396
000399,4.330477,4.32175,0.008727,0.000394
000400,4.338413,4.330477,0.007937,-0.000397
000401,4.347136,4.338413,0.008723,0.00039
000402,4.355074,4.347136,0.007938,-0.000396
000403,4.363832,4.355074,0.008758,0.000424
000404,4.371743,4.363832,0.007911,-0.000423
000405,4.380495,4.371743,0.008753,0.000419
000406,4.388408,4.380495,0.007912,-0.000421
000407,4.397157,4.388408,0.008749,0.000416
000408,4.405068,4.397157,0.007911,-0.000423
000409,4.413838,4.405068,0.00877,0.000436
000410,4.421731,4.413838,0.007893,-0.00044
000411,4.430501,4.421731,0.008771,0.000437
000412,4.438392,4.430501,0.007891,-0.000443
000413,4.447163,4.438392,0.008771,0.000437
000414,4.45505,4.447163,0.007887,-0.000446
000415,4.463835,4.45505,0.008786,0.000452
000416,4.471714,4.463835,0.007879,-0.000455
000417,4.480496,4.471714,0.008782,0.000449
000418,4.488376,4.480496,0.00788,-0.000453
000419,4.497155,4.488376,0.008779,0.000445
000420,4.505042,4.497155,0.007887,-0.000446
000421,4.513843,4.505042,0.008801,0.000467
000422,4.521714,4.513843,0.007871,-0.000462
000423,4.530507,4.521714,0.008793,0.000459
000424,4.538378,4.530507,0.007871,-0.000462
000425,4.547166,4.538378,0.008788,0.000455
000426,4.555037,4.547166,0.007871,-0.000462
000427,4.563835,4.555037,0.008798,0.000465
000428,4.5717,4.563835,0.007864,-0.000469
000429,4.580499,4.5717,0.008799,0.000466
000430,4.588363,4.580499,0.007864,-0.000469
000431,4.597193,4.588363,0.00883,0.000496
000432,4.605025,4.597193,0.007832,-0.000502
000433,4.613894,4.605025,0.008869,0.000536
000434,4.621699,4.613894,0.007805,-0.000528
000435,4.630558,4.621699,0.00886,0.000526
000436,4.638361,4.630558,0.007803,-0.00053
000437,4.64722,4.638361,0.008858,0.000525
000438,4.655022,4.64722,0.007802,-0.000531
000439,4.663887,4.655022,0.008865,0.000532
000440,4.671685,4.663887,0.007798,-0.000536
000441,4.680547,4.671685,0.008862,0.000528
000442,4.688344,4.680547,0.007797,-0.000536
000443,4.697204,4.688344,0.00886,0.000527
000444,4.705001,4.697204,0.007797,-0.000537
000445,4.713886,4.705001,0.008885,0.000552
000446,4.721668,4.713886,0.007782,-0.000552
000447,4.730552,4.721668,0.008884,0.000551
000448,4.73833,4.730552,0.007778,-0.000555
000449,4.747212,4.73833,0.008882,0.000548
000450,4.754992,4.747212,0.00778,-0.000554
000451,4.763878,4.754992,0.008887,0.000553
000452,4.771654,4.763878,0.007776,-0.000558
000453,4.780536,4.771654,0.008882,0.000548
000454,4.788314,4.780536,0.007778,-0.000555
000455,4.797195,4.788314,0.008881,0.000548
000456,4.80497,4.797195,0.007776,-0.000558
000457,4.813861,4.80497,0.008891,0.000557
000458,4.821634,4.813861,0.007773,-0.000561
000459,4.830521,4.821634,0.008888,0.000554
000460,4.838298,4.830521,0.007776,-0.000557
000461,4.847183,4.838298,0.008885,0.000552
000462,4.854959,4.847183,0.007776,-0.000558
000463,4.86385,4.854959,0.008892,0.000558
000464,4.87162,4.86385,0.00777,-0.000563
000465,4.88051,4.87162,0.008889,0.000556
000466,4.888288,4.88051,0.007778,-0.000555
000467,4.897168,4.888288,0.00888,0.000546
000468,4.904947,4.897168,0.007779,-0.000554
000469,4.913835,4.904947,0.008888,0.000555
000470,4.92161,4.913835,0.007775,-0.000558
000471,4.930496,4.92161,0.008887,0.000553
000472,4.938268,4.930496,0.007772,-0.000562
000473,4.947154,4.938268,0.008886,0.000553
000474,4.954926,4.947154,0.007772,-0.000561
000475,4.963821,4.954926,0.008895,0.000562
000476,4.97159,4.963821,0.007768,-0.000565
000477,4.980483,4.97159,0.008894,0.00056
000478,4.98825,4.980483,0.007767,-0.000567
000479,4.997144,4.98825,0.008893,0.00056
000480,5.004908,4.997144,0.007765,-0.000569
000481,5.01384,5.004908,0.008932,0.000598
000482,5.021585,5.01384,0.007745,-0.000589
000483,5.030504,5.021585,0.008919,0.000586
000484,5.03825,5.030504,0.007746,-0.000587
000485,5.047166,5.03825,0.008916,0.000583
000486,5.054911,5.047166,0.007745,-0.000588
000487,5.063842,5.054911,0.008931,0.000598
000488,5.071578,5.063842,0.007735,-0.000598
000489,5.080503,5.071578,0.008925,0.000592
000490,5.088241,5.080503,0.007739,-0.000595
000491,5.097165,5.088241,0.008924,0.000591
000492,5.104901,5.097165,0.007735,-0.000598
000493,5.113833,5.104901,0.008933,0.000599
000494,5.121563,5.113833,0.00773,-0.000603
000495,5.130529,5.121563,0.008966,0.000633
000496,5.138226,5.130529,0.007696,-0.000637
000497,5.147189,5.138226,0.008963,0.00063
000498,5.154883,5.147189,0.007694,-0.000639
000499,5.163857,5.154883,0.008974,0.000641
000500,5.171544,5.163857,0.007687,-0.000647
000501,5.180514,5.171544,0.00897,0.000636
000502,5.188206,5.180514,0.007692,-0.000641
000503,5.197173,5.188206,0.008966,0.000633
000504,5.204864,5.197173,0.007692,-0.000642
000505,5.213845,5.204864,0.008981,0.000648
000506,5.221541,5.213845,0.007696,-0.000638
000507,5.230514,5.221541,0.008973,0.00064
000508,5.238233,5.230514,0.007719,-0.000614
000509,5.247176,5.238233,0.008943,0.00061
000510,5.254894,5.247176,0.007718,-0.000615
000511,5.263845,5.254894,0.008951,0.000618
000512,5.271556,5.263845,0.007711,-0.000623
000513,5.280504,5.271556,0.008948,0.000615
000514,5.288219,5.280504,0.007716,-0.000618
000515,5.297165,5.288219,0.008945,0.000612
000516,5.304877,5.297165,0.007712,-0.000621
000517,5.313833,5.304877,0.008956,0.000623
000518,5.321544,5.313833,0.00771,-0.000623
000519,5.330493,5.321544,0.00895,0.000616
000520,5.338203,5.330493,0.00771,-0.000624
000521,5.347164,5.338203,0.008961,0.000628
000522,5.354885,5.347164,0.007721,-0.000612
000523,5.36384,5.354885,0.008955,0.000621
000524,5.371554,5.36384,0.007715,-0.000619
000525,5.380503,5.371554,0.008949,0.000615
000526,5.388219,5.380503,0.007716,-0.000617
000527,5.397169,5.388219,0.00895,0.000616
000528,5.404878,5.397169,0.007709,-0.000624
000529,5.413838,5.404878,0.00896,0.000627
000530,5.421546,5.413838,0.007708,-0.000626
000531,5.4305,5.421546,0.008954,0.00062
000532,5.438207,5.4305,0.007707,-0.000626
000533,5.447159,5.438207,0.008953,0.000619
000534,5.454866,5.447159,0.007707,-0.000626
000535,5.463825,5.454866,0.008958,0.000625
000536,5.471528,5.463825,0.007704,-0.00063
000537,5.480481,5.471528,0.008953,0.000619
000538,5.488193,5.480481,0.007712,-0.000621
000539,5.497143,5.488193,0.00895,0.000617
000540,5.504851,5.497143,0.007707,-0.000626
000541,5.513817,5.504851,0.008966,0.000633
000542,5.521517,5.513817,0.0077,-0.000633
000543,5.53048,5.521517,0.008962,0.000629
000544,5.538179,5.53048,0.007699,-0.000634
000545,5.54714,5.538179,0.008961,0.000628
000546,5.554837,5.54714,0.007697,-0.000636
000547,5.563807,5.554837,0.00897,0.000637
000548,5.571499,5.563807,0.007691,-0.000642
000549,5.580466,5.571499,0.008967,0.000634
000550,5.588163,5.580466,0.007697,-0.000637
000551,5.597124,5.588163,0.008961,0.000628
000552,5.604819,5.597124,0.007695,-0.000638
000553,5.61381,5.604819,0.008991,0.000658
000554,5.621485,5.61381,0.007675,-0.000658
000555,5.630472,5.621485,0.008986,0.000653
000556,5.638147,5.630472,0.007675,-0.000658
000557,5.647132,5.638147,0.008985,0.000652
000558,5.654811,5.647132,0.007679,-0.000654
000559,5.663808,5.654811,0.008996,0.000663
000560,5.671476,5.663808,0.007668,-0.000665
000561,5.680468,5.671476,0.008991,0.000658
000562,5.688138,5.680468,0.00767,-0.000663
000563,5.697131,5.688138,0.008993,0.00066
000564,5.704798,5.697131,0.007667,-0.000667
000565,5.713799,5.704798,0.009002,0.000668
000566,5.721471,5.713799,0.007671,-0.000662
000567,5.730462,5.721471,0.008992,0.000658
000568,5.738132,5.730462,0.007669,-0.000664
000569,5.747137,5.738132,0.009006,0.000672
000570,5.75479,5.747137,0.007653,-0.000681
000571,5.763804,5.75479,0.009014,0.000681
000572,5.771454,5.763804,0.00765,-0.000683
000573,5.780464,5.771454,0.00901,0.000677
000574,5.788115,5.780464,0.00765,-0.000683
000575,5.797121,5.788115,0.009007,0.000673
000576,5.804771,5.797121,0.00765,-0.000683
000577,5.813788,5.804771,0.009017,0.000683
000578,5.821444,5.813788,0.007656,-0.000677
000579,5.830448,5.821444,0.009004,0.000671
000580,5.838105,5.830448,0.007657,-0.000676
000581,5.847108,5.838105,0.009003,0.000669
000582,5.854808,5.847108,0.0077,-0.000634
000583,5.863778,5.854808,0.008971,0.000637
000584,5.871472,5.863778,0.007694,-0.00064
000585,5.88044,5.871472,0.008968,0.000635
000586,5.888133,5.88044,0.007693,-0.00064
000587,5.897099,5.888133,0.008965,0.000632
000588,5.904792,5.897099,0.007694,-0.00064
000589,5.913767,5.904792,0.008975,0.000641
000590,5.921466,5.913767,0.007699,-0.000635
000591,5.930428,5.921466,0.008962,0.000629
000592,5.938126,5.930428,0.007699,-0.000635
000593,5.947087,5.938126,0.00896,0.000627
000594,5.954785,5.947087,0.007699,-0.000635
