cycle,sec,last,dt,sdt
000093,1.779235,1.770853,0.008382,0.000048
000094,1.787513,1.779235,0.008278,-0.000055
000095,1.795894,1.787513,0.00838,0.000047
000096,1.804173,1.795894,0.00828,-0.000054
000097,1.812564,1.804173,0.008391,0.000058
000098,1.820836,1.812564,0.008271,-0.000062
000099,1.829219,1.820836,0.008384,0.00005
000100,1.837495,1.829219,0.008276,-0.000058
000101,1.845877,1.837495,0.008382,0.000049
000102,1.854154,1.845877,0.008277,-0.000057
000103,1.862543,1.854154,0.008389,0.000055
000104,1.870813,1.862543,0.00827,-0.000063
000105,1.879219,1.870813,0.008406,0.000073
000106,1.887474,1.879219,0.008254,-0.000079
000107,1.895882,1.887474,0.008408,0.000075
000108,1.904168,1.895882,0.008286,-0.000047
000109,1.91255,1.904168,0.008382,0.000049
000110,1.92083,1.91255,0.00828,-0.000054
000111,1.929225,1.92083,0.008395,0.000062
000112,1.93749,1.929225,0.008264,-0.000069
000113,1.945883,1.93749,0.008393,0.00006
000114,1.95415,1.945883,0.008267,-0.000066
000115,1.96255,1.95415,0.0084,0.000067
000116,1.970811,1.96255,0.008261,-0.000072
000117,1.979252,1.970811,0.008441,0.000108
000118,1.987471,1.979252,0.008218,-0.000115
000119,1.995913,1.987471,0.008442,0.000109
000120,2.004132,1.995913,0.008219,-0.000115
000121,2.012612,2.004132,0.008481,0.000147
000122,2.020802,2.012612,0.00819,-0.000144
000123,2.029274,2.020802,0.008472,0.000139
000124,2.037463,2.029274,0.008189,-0.000144
000125,2.045935,2.037463,0.008472,0.000138
000126,2.054127,2.045935,0.008193,-0.000141
000127,2.062607,2.054127,0.008479,0.000146
000128,2.07079,2.062607,0.008184,-0.00015
000129,2.079262,2.07079,0.008472,0.000139
000130,2.087459,2.079262,0.008196,-0.000137
000131,2.095925,2.087459,0.008466,0.000132
000132,2.104118,2.095925,0.008193,-0.00014
000133,2.112606,2.104118,0.008488,0.000155
000134,2.120781,2.112606,0.008175,-0.000158
000135,2.129292,2.120781,0.008511,0.000178
000136,2.137441,2.129292,0.008149,-0.000184
000137,2.145953,2.137441,0.008512,0.000179
000138,2.1541,2.145953,0.008147,-0.000187
000139,2.162619,2.1541,0.008519,0.000186
000140,2.170763,2.162619,0.008144,-0.000189
000141,2.179277,2.170763,0.008514,0.00018
000142,2.187422,2.179277,0.008145,-0.000188
000143,2.195935,2.187422,0.008513,0.00018
000144,2.20413,2.195935,0.008194,-0.000139
000145,2.212666,2.20413,0.008536,0.000203
000146,2.22084,2.212666,0.008173,-0.00016
000147,2.229389,2.22084,0.008549,0.000216
000148,2.23756,2.229389,0.008171,-0.000162
000149,2.246122,2.23756,0.008562,0.000229
000150,2.254261,2.246122,0.008138,-0.000195
000151,2.262817,2.254261,0.008556,0.000223
000152,2.27094,2.262817,0.008123,-0.00021
000153,2.279486,2.27094,0.008546,0.000213
000154,2.287606,2.279486,0.00812,-0.000214
000155,2.296157,2.287606,0.008551,0.000217
000156,2.304271,2.296157,0.008114,-0.000219
000157,2.312842,2.304271,0.008572,0.000238
000158,2.320927,2.312842,0.008085,-0.000249
000159,2.329497,2.320927,0.00857,0.000237
000160,2.337578,2.329497,0.008081,-0.000252
000161,2.346145,2.337578,0.008567,0.000234
000162,2.354239,2.346145,0.008093,-0.00024
000163,2.362808,2.354239,0.00857,0.000236
000164,2.370892,2.362808,0.008083,-0.00025
000165,2.379457,2.370892,0.008565,0.000232
000166,2.387542,2.379457,0.008086,-0.000248
000167,2.396108,2.387542,0.008565,0.000232
000168,2.404191,2.396108,0.008083,-0.00025
000169,2.412775,2.404191,0.008584,0.000251
000170,2.420858,2.412775,0.008083,-0.00025
000171,2.429437,2.420858,0.008579,0.000246
000172,2.437559,2.429437,0.008122,-0.000211
000173,2.446095,2.437559,0.008536,0.000203
000174,2.454216,2.446095,0.008121,-0.000212
000175,2.462762,2.454216,0.008545,0.000212
000176,2.470877,2.462762,0.008115,-0.000218
000177,2.479419,2.470877,0.008543,0.000209
000178,2.487536,2.479419,0.008116,-0.000217
000179,2.496086,2.487536,0.00855,0.000217
000180,2.504196,2.496086,0.008111,-0.000223
000181,2.512771,2.504196,0.008575,0.000241
000182,2.520859,2.512771,0.008089,-0.000245
000183,2.529428,2.520859,0.008569,0.000235
000184,2.537524,2.529428,0.008096,-0.000237
000185,2.546094,2.537524,0.00857,0.000237
000186,2.554183,2.546094,0.008089,-0.000244
000187,2.562761,2.554183,0.008577,0.000244
000188,2.570848,2.562761,0.008088,-0.000246
000189,2.579456,2.570848,0.008608,0.000275
000190,2.587509,2.579456,0.008052,-0.000281
000191,2.596113,2.587509,0.008604,0.000271
000192,2.604167,2.596113,0.008054,-0.000279
000193,2.612799,2.604167,0.008632,0.000299
000194,2.620831,2.612799,0.008032,-0.000301
000195,2.629461,2.620831,0.00863,0.000296
000196,2.637493,2.629461,0.008032,-0.000301
000197,2.646119,2.637493,0.008626,0.000293
000198,2.65415,2.646119,0.008031,-0.000303
000199,2.662786,2.65415,0.008636,0.000303
000200,2.67081,2.662786,0.008024,-0.000309
000201,2.679445,2.67081,0.008635,0.000302
000202,2.687476,2.679445,0.00803,-0.000303
000203,2.696106,2.687476,0.008631,0.000297
000204,2.704136,2.696106,0.00803,-0.000304
000205,2.712774,2.704136,0.008638,0.000304
000206,2.720799,2.712774,0.008026,-0.000308
000207,2.729431,2.720799,0.008632,0.000298
000208,2.737458,2.729431,0.008027,-0.000306
000209,2.74609,2.737458,0.008632,0.000299
000210,2.754115,2.74609,0.008025,-0.000308
000211,2.762757,2.754115,0.008642,0.000308
000212,2.770777,2.762757,0.008019,-0.000314
000213,2.779413,2.770777,0.008636,0.000303
000214,2.787436,2.779413,0.008023,-0.00031
000215,2.796078,2.787436,0.008642,0.000309
000216,2.804098,2.796078,0.00802,-0.000313
000217,2.812748,2.804098,0.008651,0.000317
000218,2.820759,2.812748,0.008011,-0.000323
000219,2.829406,2.820759,0.008647,0.000314
000220,2.83742,2.829406,0.008014,-0.00032
000221,2.846063,2.83742,0.008644,0.00031
000222,2.854078,2.846063,0.008014,-0.000319
000223,2.862731,2.854078,0.008653,0.00032
000224,2.870736,2.862731,0.008006,-0.000328
000225,2.879388,2.870736,0.008651,0.000318
000226,2.887397,2.879388,0.008009,-0.000324
000227,2.896044,2.887397,0.008648,0.000314
000228,2.904054,2.896044,0.00801,-0.000323
000229,2.912709,2.904054,0.008654,0.000321
000230,2.920718,2.912709,0.008009,-0.000324
000231,2.929365,2.920718,0.008648,0.000314
000232,2.937377,2.929365,0.008012,-0.000322
000233,2.946024,2.937377,0.008647,0.000313
000234,2.954035,2.946024,0.008011,-0.000323
000235,2.962692,2.954035,0.008658,0.000324
000236,2.970697,2.962692,0.008004,-0.000329
000237,2.97935,2.970697,0.008653,0.00032
000238,2.987357,2.97935,0.008008,-0.000326
000239,2.996007,2.987357,0.00865,0.000317
000240,3.004018,2.996007,0.008011,-0.000323
000241,3.012691,3.004018,0.008674,0.00034
000242,3.020695,3.012691,0.008004,-0.00033
000243,3.029355,3.020695,0.008659,0.000326
000244,3.037358,3.029355,0.008003,-0.00033
000245,3.046015,3.037358,0.008657,0.000324
000246,3.054027,3.046015,0.008012,-0.000322
000247,3.062685,3.054027,0.008659,0.000325
000248,3.070688,3.062685,0.008003,-0.00033
000249,3.079345,3.070688,0.008656,0.000323
000250,3.087348,3.079345,0.008003,-0.00033
000251,3.096018,3.087348,0.008669,0.000336
000252,3.104009,3.096018,0.007992,-0.000342
000253,3.112685,3.104009,0.008676,0.000343
000254,3.120673,3.112685,0.007987,-0.000346
000255,3.129345,3.120673,0.008673,0.000339
000256,3.137347,3.129345,0.008002,-0.000331
000257,3.146003,3.137347,0.008656,0.000322
000258,3.154006,3.146003,0.008003,-0.00033
000259,3.162668,3.154006,0.008662,0.000329
000260,3.170667,3.162668,0.007998,-0.000335
000261,3.179326,3.170667,0.008659,0.000326
000262,3.187325,3.179326,0.007999,-0.000334
000263,3.196023,3.187325,0.008698,0.000365
000264,3.204,3.196023,0.007977,-0.000357
000265,3.212696,3.204,0.008696,0.000363
000266,3.220663,3.212696,0.007967,-0.000366
000267,3.229359,3.220663,0.008696,0.000363
000268,3.237321,3.229359,0.007963,-0.000371
000269,3.246019,3.237321,0.008698,0.000364
000270,3.253981,3.246019,0.007962,-0.000372
000271,3.262686,3.253981,0.008706,0.000372
000272,3.270643,3.262686,0.007956,-0.000377
000273,3.279345,3.270643,0.008702,0.000369
000274,3.287307,3.279345,0.007962,-0.000371
000275,3.296006,3.287307,0.008699,0.000366
000276,3.303966,3.296006,0.00796,-0.000373
000277,3.312676,3.303966,0.00871,0.000377
000278,3.320629,3.312676,0.007953,-0.00038
000279,3.329335,3.320629,0.008706,0.000373
000280,3.337288,3.329335,0.007953,-0.00038
000281,3.345991,3.337288,0.008703,0.000369
000282,3.353946,3.345991,0.007955,-0.000378
000283,3.362659,3.353946,0.008713,0.00038
000284,3.370607,3.362659,0.007948,-0.000385
000285,3.379317,3.370607,0.00871,0.000376
000286,3.387267,3.379317,0.007951,-0.000383
000287,3.395984,3.387267,0.008717,0.000383
000288,3.403928,3.395984,0.007944,-0.000389
000289,3.412652,3.403928,0.008723,0.00039
000290,3.420597,3.412652,0.007945,-0.000388
000291,3.429312,3.420597,0.008715,0.000382
000292,3.437257,3.429312,0.007944,-0.000389
000293,3.445972,3.437257,0.008716,0.000383
000294,3.453915,3.445972,0.007943,-0.00039
000295,3.462641,3.453915,0.008726,0.000393
000296,3.470575,3.462641,0.007934,-0.0004
000297,3.4793,3.470575,0.008725,0.000391
000298,3.487238,3.4793,0.007938,-0.000395
000299,3.495956,3.487238,0.008718,0.000385
000300,3.503896,3.495956,0.00794,-0.000394
000301,3.512629,3.503896,0.008733,0.000399
000302,3.520571,3.512629,0.007943,-0.00039
000303,3.52929,3.520571,0.008718,0.000385
000304,3.537233,3.52929,0.007943,-0.00039
000305,3.545949,3.537233,0.008716,0.000383
000306,3.553891,3.545949,0.007942,-0.000392
000307,3.562615,3.553891,0.008724,0.000391
000308,3.570553,3.562615,0.007938,-0.000395
000309,3.579274,3.570553,0.008721,0.000388
000310,3.587211,3.579274,0.007936,-0.000397
000311,3.595935,3.587211,0.008724,0.000391
000312,3.603868,3.595935,0.007934,-0.000399
000313,3.6126,3.603868,0.008731,0.000398
000314,3.62053,3.6126,0.00793,-0.000403
000315,3.629253,3.62053,0.008723,0.00039
000316,3.637216,3.629253,0.007963,-0.00037
000317,3.645919,3.637216,0.008703,0.000369
000318,3.653883,3.645919,0.007964,-0.000369
000319,3.662587,3.653883,0.008704,0.000371
000320,3.670547,3.662587,0.00796,-0.000373
000321,3.679245,3.670547,0.008698,0.000364
000322,3.687207,3.679245,0.007963,-0.000371
000323,3.69591,3.687207,0.008702,0.000369
000324,3.703866,3.69591,0.007957,-0.000377
000325,3.712578,3.703866,0.008712,0.000378
000326,3.720527,3.712578,0.00795,-0.000384
000327,3.729249,3.720527,0.008722,0.000388
000328,3.737196,3.729249,0.007947,-0.000387
000329,3.74591,3.737196,0.008714,0.000381
000330,3.75388,3.74591,0.00797,-0.000363
000331,3.762576,3.75388,0.008696,0.000363
000332,3.770543,3.762576,0.007967,-0.000366
000333,3.779234,3.770543,0.008691,0.000358
000334,3.787203,3.779234,0.007969,-0.000364
000335,3.795894,3.787203,0.008691,0.000358
000336,3.803862,3.795894,0.007968,-0.000365
000337,3.812596,3.803862,0.008734,0.0004
000338,3.820526,3.812596,0.007931,-0.000403
000339,3.829251,3.820526,0.008724,0.000391
000340,3.837187,3.829251,0.007936,-0.000397
000341,3.845909,3.837187,0.008722,0.000388
000342,3.853847,3.845909,0.007938,-0.000395
000343,3.862576,3.853847,0.008729,0.000396
000344,3.870506,3.862576,0.00793,-0.000403
000345,3.879246,3.870506,0.00874,0.000407
000346,3.887171,3.879246,0.007925,-0.000408
000347,3.895909,3.887171,0.008738,0.000405
000348,3.903831,3.895909,0.007923,-0.000411
000349,3.912578,3.903831,0.008746,0.000413
000350,3.920496,3.912578,0.007918,-0.000415
000351,3.929242,3.920496,0.008746,0.000413
000352,3.937159,3.929242,0.007917,-0.000416
000353,3.945903,3.937159,0.008744,0.000411
000354,3.95382,3.945903,0.007917,-0.000416
000355,3.962572,3.95382,0.008752,0.000419
000356,3.970481,3.962572,0.00791,-0.000424
000357,3.979234,3.970481,0.008752,0.000419
000358,3.987141,3.979234,0.007907,-0.000426
000359,3.995893,3.987141,0.008752,0.000419
000360,4.003799,3.995893,0.007906,-0.000428
000361,4.012573,4.003799,0.008774,0.000441
000362,4.020478,4.012573,0.007905,-0.000429
000363,4.029249,4.020478,0.008771,0.000438
000364,4.037141,4.029249,0.007892,-0.000442
000365,4.04591,4.037141,0.00877,0.000436
000366,4.053803,4.04591,0.007893,-0.00044
000367,4.062579,4.053803,0.008776,0.000442
000368,4.070462,4.062579,0.007883,-0.00045
000369,4.079239,4.070462,0.008776,0.000443
000370,4.087123,4.079239,0.007885,-0.000449
000371,4.095898,4.087123,0.008775,0.000441
000372,4.103781,4.095898,0.007883,-0.00045
000373,4.112569,4.103781,0.008788,0.000455
000374,4.120439,4.112569,0.00787,-0.000463
000375,4.129233,4.120439,0.008794,0.00046
000376,4.137102,4.129233,0.007869,-0.000465
000377,4.145898,4.137102,0.008797,0.000463
000378,4.153756,4.145898,0.007858,-0.000475
000379,4.162563,4.153756,0.008806,0.000473
000380,4.170408,4.162563,0.007845,-0.000488
000381,4.179229,4.170408,0.008821,0.000487
000382,4.187065,4.179229,0.007836,-0.000497
000383,4.195883,4.187065,0.008818,0.000485
000384,4.203735,4.195883,0.007852,-0.000481
000385,4.212551,4.203735,0.008816,0.000483
000386,4.220396,4.212551,0.007845,-0.000488
000387,4.229212,4.220396,0.008816,0.000482
000388,4.237045,4.229212,0.007833,-0.0005
000389,4.245878,4.237045,0.008833,0.0005
000390,4.253703,4.245878,0.007825,-0.000509
000391,4.262536,4.253703,0.008833,0.0005
000392,4.27036,4.262536,0.007824,-0.000509
000393,4.279193,4.27036,0.008832,0.000499
000394,4.287009,4.279193,0.007817,-0.000517
000395,4.29585,4.287009,0.00884,0.000507
000396,4.303663,4.29585,0.007814,-0.000519
000397,4.312511,4.303663,0.008848,0.000514
000398,4.320318,4.312511,0.007807,-0.000526
000399,4.329189,4.320318,0.008871,0.000538
000400,4.336971,4.329189,0.007782,-0.000551
000401,4.345844,4.336971,0.008873,0.000539
000402,4.353639,4.345844,0.007796,-0.000538
000403,4.362524,4.353639,0.008884,0.000551
000404,4.370303,4.362524,0.00778,-0.000553
000405,4.379193,4.370303,0.008889,0.000556
000406,4.386973,4.379193,0.00778,-0.000553
000407,4.395853,4.386973,0.00888,0.000547
000408,4.403629,4.395853,0.007776,-0.000557
000409,4.41252,4.403629,0.00889,0.000557
000410,4.420291,4.41252,0.007771,-0.000562
000411,4.429218,4.420291,0.008927,0.000594
000412,4.436961,4.429218,0.007744,-0.00059
000413,4.445876,4.436961,0.008915,0.000581
000414,4.453653,4.445876,0.007777,-0.000556
000415,4.462548,4.453653,0.008894,0.000561
000416,4.470321,4.462548,0.007773,-0.00056
000417,4.479225,4.470321,0.008904,0.000571
000418,4.486987,4.479225,0.007762,-0.000572
000419,4.495897,4.486987,0.00891,0.000576
000420,4.503649,4.495897,0.007753,-0.00058
000421,4.512573,4.503649,0.008924,0.000591
000422,4.520314,4.512573,0.00774,-0.000593
000423,4.529231,4.520314,0.008918,0.000584
000424,4.536986,4.529231,0.007755,-0.000579
000425,4.545891,4.536986,0.008905,0.000572
000426,4.553643,4.545891,0.007752,-0.000582
000427,4.562558,4.553643,0.008915,0.000582
000428,4.570305,4.562558,0.007746,-0.000587
000429,4.579231,4.570305,0.008926,0.000593
000430,4.586965,4.579231,0.007734,-0.000599
000431,4.595894,4.586965,0.008929,0.000595
000432,4.603624,4.595894,0.00773,-0.000603
000433,4.612562,4.603624,0.008938,0.000605
000434,4.620287,4.612562,0.007724,-0.000609
000435,4.629238,4.620287,0.008951,0.000618
000436,4.636961,4.629238,0.007722,-0.000611
000437,4.645898,4.636961,0.008937,0.000604
000438,4.653619,4.645898,0.007721,-0.000612
000439,4.662589,4.653619,0.00897,0.000636
000440,4.670288,4.662589,0.007699,-0.000634
000441,4.679249,4.670288,0.008961,0.000628
000442,4.686952,4.679249,0.007703,-0.000631
000443,4.695908,4.686952,0.008956,0.000623
000444,4.703618,4.695908,0.00771,-0.000623
000445,4.712575,4.703618,0.008958,0.000624
000446,4.720281,4.712575,0.007705,-0.000628
000447,4.729231,4.720281,0.00895,0.000617
000448,4.73694,4.729231,0.007709,-0.000624
000449,4.745893,4.73694,0.008952,0.000619
000450,4.753599,4.745893,0.007706,-0.000627
000451,4.762577,4.753599,0.008978,0.000645
000452,4.770267,4.762577,0.00769,-0.000643
000453,4.779237,4.770267,0.008969,0.000636
000454,4.786929,4.779237,0.007692,-0.000641
000455,4.795899,4.786929,0.00897,0.000636
000456,4.803587,4.795899,0.007689,-0.000645
000457,4.812571,4.803587,0.008984,0.000651
000458,4.820251,4.812571,0.00768,-0.000654
000459,4.829233,4.820251,0.008983,0.000649
000460,4.836913,4.829233,0.00768,-0.000654
000461,4.845896,4.836913,0.008982,0.000649
000462,4.853573,4.845896,0.007678,-0.000656
000463,4.86259,4.853573,0.009017,0.000683
000464,4.870241,4.86259,0.007651,-0.000682
000465,4.879271,4.870241,0.00903,0.000697
000466,4.88691,4.879271,0.007639,-0.000695
000467,4.895938,4.88691,0.009028,0.000695
000468,4.903573,4.895938,0.007635,-0.000699
000469,4.912604,4.903573,0.009032,0.000698
000470,4.920235,4.912604,0.007631,-0.000702
000471,4.929261,4.920235,0.009026,0.000692
000472,4.936895,4.929261,0.007634,-0.000699
000473,4.945923,4.936895,0.009028,0.000695
000474,4.953553,4.945923,0.007629,-0.000704
000475,4.962609,4.953553,0.009056,0.000723
000476,4.970227,4.962609,0.007618,-0.000715
000477,4.97927,4.970227,0.009043,0.000709
000478,4.986897,4.97927,0.007627,-0.000706
000479,4.995933,4.986897,0.009036,0.000703
000480,5.003563,4.995933,0.00763,-0.000703
000481,5.012625,5.003563,0.009062,0.000729
000482,5.020241,5.012625,0.007616,-0.000717
000483,5.029287,5.020241,0.009046,0.000712
000484,5.036902,5.029287,0.007616,-0.000718
000485,5.04595,5.036902,0.009048,0.000714
000486,5.053564,5.04595,0.007614,-0.000719
000487,5.06262,5.053564,0.009057,0.000723
000488,5.070228,5.06262,0.007607,-0.000726
000489,5.079276,5.070228,0.009048,0.000715
000490,5.086894,5.079276,0.007618,-0.000715
000491,5.095937,5.086894,0.009043,0.00071
000492,5.103563,5.095937,0.007626,-0.000707
000493,5.11261,5.103563,0.009047,0.000713
000494,5.120223,5.11261,0.007613,-0.000721
000495,5.12927,5.120223,0.009048,0.000714
000496,5.136882,5.12927,0.007612,-0.000722
000497,5.145931,5.136882,0.009049,0.000716
000498,5.15354,5.145931,0.007609,-0.000724
000499,5.162606,5.15354,0.009066,0.000732
000500,5.170253,5.162606,0.007648,-0.000686
000501,5.17932,5.170253,0.009067,0.000734
000502,5.186962,5.17932,0.007642,-0.000692
000503,5.196044,5.186962,0.009082,0.000749
000504,5.203715,5.196044,0.007671,-0.000662
000505,5.212789,5.203715,0.009074,0.000741
000506,5.220436,5.212789,0.007646,-0.000687
000507,5.229479,5.220436,0.009043,0.00071
000508,5.23711,5.229479,0.007631,-0.000703
000509,5.246152,5.23711,0.009043,0.000709
000510,5.253767,5.246152,0.007614,-0.000719
000511,5.262809,5.253767,0.009043,0.000709
000512,5.270425,5.262809,0.007616,-0.000718
000513,5.279459,5.270425,0.009034,0.000701
000514,5.287074,5.279459,0.007615,-0.000718
000515,5.296111,5.287074,0.009037,0.000703
000516,5.30372,5.296111,0.00761,-0.000723
000517,5.312764,5.30372,0.009043,0.00071
000518,5.320372,5.312764,0.007608,-0.000725
000519,5.32942,5.320372,0.009048,0.000715
000520,5.33702,5.32942,0.007599,-0.000734
000521,5.346079,5.33702,0.009059,0.000726
000522,5.353683,5.346079,0.007604,-0.000729
000523,5.362759,5.353683,0.009075,0.000742
000524,5.370348,5.362759,0.007589,-0.000744
000525,5.379419,5.370348,0.009071,0.000738
000526,5.387006,5.379419,0.007587,-0.000746
000527,5.396077,5.387006,0.009071,0.000738
000528,5.403662,5.396077,0.007586,-0.000748
000529,5.412743,5.403662,0.00908,0.000747
000530,5.420324,5.412743,0.007581,-0.000752
000531,5.429404,5.420324,0.00908,0.000747
000532,5.436981,5.429404,0.007577,-0.000756
000533,5.446059,5.436981,0.009078,0.000744
000534,5.453639,5.446059,0.00758,-0.000754
000535,5.462725,5.453639,0.009087,0.000753
000536,5.470303,5.462725,0.007578,-0.000755
000537,5.479404,5.470303,0.009101,0.000768
000538,5.486972,5.479404,0.007567,-0.000766
000539,5.496073,5.486972,0.009102,0.000768
000540,5.503633,5.496073,0.007559,-0.000774
000541,5.512748,5.503633,0.009115,0.000782
000542,5.520339,5.512748,0.007592,-0.000742
000543,5.529406,5.520339,0.009067,0.000733
000544,5.536998,5.529406,0.007592,-0.000741
000545,5.546064,5.536998,0.009066,0.000733
000546,5.553658,5.546064,0.007593,-0.00074
000547,5.56273,5.553658,0.009073,0.000739
000548,5.570317,5.56273,0.007586,-0.000747
000549,5.579401,5.570317,0.009084,0.000751
000550,5.586977,5.579401,0.007576,-0.000758
000551,5.596061,5.586977,0.009084,0.000751
000552,5.603633,5.596061,0.007572,-0.000761
000553,5.612728,5.603633,0.009095,0.000762
000554,5.620298,5.612728,0.00757,-0.000764
000555,5.629387,5.620298,0.009089,0.000756
000556,5.636959,5.629387,0.007572,-0.000761
000557,5.646045,5.636959,0.009086,0.000753
000558,5.653618,5.646045,0.007573,-0.00076
000559,5.662711,5.653618,0.009093,0.00076
000560,5.670278,5.662711,0.007567,-0.000766
000561,5.679369,5.670278,0.009091,0.000757
000562,5.686944,5.679369,0.007576,-0.000758
000563,5.69603,5.686944,0.009086,0.000752
000564,5.703599,5.69603,0.007569,-0.000764
000565,5.712696,5.703599,0.009097,0.000763
000566,5.72026,5.712696,0.007564,-0.000769
000567,5.729351,5.72026,0.009091,0.000757
000568,5.736918,5.729351,0.007568,-0.000765
000569,5.746008,5.736918,0.00909,0.000756
000570,5.753574,5.746008,0.007566,-0.000768
000571,5.762674,5.753574,0.0091,0.000767
000572,5.770233,5.762674,0.007559,-0.000775
000573,5.779331,5.770233,0.009098,0.000765
000574,5.786891,5.779331,0.00756,-0.000773
000575,5.795988,5.786891,0.009097,0.000764
000576,5.803548,5.795988,0.00756,-0.000773
000577,5.812659,5.803548,0.009111,0.000778
000578,5.820211,5.812659,0.007552,-0.000781
000579,5.829317,5.820211,0.009106,0.000773
000580,5.836871,5.829317,0.007554,-0.000779
000581,5.845974,5.836871,0.009103,0.000769
000582,5.853531,5.845974,0.007557,-0.000777
000583,5.862641,5.853531,0.00911,0.000776
000584,5.87019,5.862641,0.00755,-0.000784
000585,5.879301,5.87019,0.00911,0.000777
000586,5.886847,5.879301,0.007546,-0.000787
000587,5.895957,5.886847,0.00911,0.000776
000588,5.903503,5.895957,0.007547,-0.000786
000589,5.912624,5.903503,0.00912,0.000787
000590,5.92016,5.912624,0.007537,-0.000797
000591,5.92928,5.92016,0.009119,0.000786
000592,5.936818,5.92928,0.007538,-0.000795
000593,5.945936,5.936818,0.009118,0.000785
